{'feature': [3, 0, 2, 1506043.0, 753021.5, 970, 51, 0, 0, 0, 5, 3, 0, 0, 0, 459], 'label': 1}
{'feature': [3, 0, 5, 1822534.0, 364506.8, 20648, 98, 1, 0, 0, 118, 3, 0, 0, 0, 420], 'label': 1}
{'feature': [2, 0, 2, 811181.0, 270393.6666666667, 1215, 41, 0, 0, 0, 78, 7, 0, 0, 0, 660], 'label': 1}
{'feature': [0, 0, 2, 1375388.0, 275077.6, 772, 41, 0, 0, 0, 78, 7, 0, 0, 0, 673], 'label': 1}
{'feature': [5, 0, 3, 1065800.0, 266450.0, 16727, 74, 1, 0, 0, 14, 7, 0, 0, 1, 445], 'label': 1}
{'feature': [1, 0, 2, 646299.0, 215433.0, 10420, 59, 0, 0, 1, 15, 7, 0, 0, 0, 352], 'label': 1}
{'feature': [7, 0, 3, 932156.0, 186431.2, 5561, 46, 0, 0, 0, 2, 7, 0, 6, 1, 491], 'label': 1}
{'feature': [6, 0, 2, 414215.0, 138071.66666666666, 729, 61, 1, 0, 0, 140, 7, 0, 0, 0, 672], 'label': 1}
{'feature': [1, 0, 2, 1114799.0, 371599.6666666667, 353, 49, 1, 1, 0, 76, 26, 1, 0, 0, 491], 'label': 1}
{'feature': [3, 0, 1, 890784.0, 890784.0, 700, 80, 1, 1, 1, 76, 26, 0, 0, 0, 288], 'label': 1}
{'feature': [5, 0, 1, 890784.0, 890784.0, 389, 107, 1, 1, 0, 76, 26, 0, 0, 0, 529], 'label': 1}
{'feature': [9, 0, 3, 504740.0, 168246.66666666666, 1305, 39, 0, 0, 0, 150, 2, 0, 0, 0, 664], 'label': 1}
{'feature': [3, 4, 2, 460576.0, 115144.0, 5452, 53, 0, 0, 0, 150, 2, 1, 7, 0, 469], 'label': 1}
{'feature': [2, 0, 1, 417927.0, 417927.0, 976, 40, 0, 0, 1, 10, 1, 0, 0, 0, 183], 'label': 1}
{'feature': [1, 0, 2, 1014866.0, 507433.0, 2033, 71, 0, 0, 0, 72, 1, 0, 0, 1, 476], 'label': 1}
{'feature': [3, 0, 2, 1014866.0, 507433.0, 1971, 42, 0, 0, 0, 72, 1, 1, 0, 1, 428], 'label': 1}
{'feature': [10, 5, 2, 1220205.0, 406735.0, 2419, 41, 0, 0, 1, 72, 1, 0, 0, 0, 190], 'label': 1}
{'feature': [1, 0, 1, 771100.0, 257033.33333333334, 321, 42, 0, 0, 0, 9, 1, 0, 0, 0, 525], 'label': 1}
{'feature': [3, 0, 2, 887428.0, 443714.0, 917, 21, 0, 0, 0, 6, 1, 0, 1, 0, 603], 'label': 1}
